category,name,email,phone,facebook,instagram,logo,new_logo
photographers,Pragma,pragmastudioph@gmail.com,0919 007 5787,https://www.facebook.com/pragmaweddingcinema,,"https://static.wixstatic.com/media/f488d8_c3d02a09399345fb8c0d5409ed881524~mv2.jpg/v1/fill/w_151,h_150,al_c,q_80,usm_0.66_1.00_0.01,enc_avif,quality_auto/Your%2BLogo%2BHere.jpg",/vendor-logos/pragma.jpg
photographers,RPFilmworks,rpfilmworks.mktg@gmail.com,,https://www.facebook.com/rpfilmworks,,"https://static.wixstatic.com/media/f488d8_2f4b7179c0454ce2a8ce58294bb6f611~mv2.jpg/v1/fill/w_151,h_150,al_c,q_80,usm_0.66_1.00_0.01,enc_avif,quality_auto/Your%2BLogo%2BHere.jpg","https://static.wixstatic.com/media/f488d8_2f4b7179c0454ce2a8ce58294bb6f611~mv2.jpg/v1/fill/w_151,h_150,al_c,q_80,usm_0.66_1.00_0.01,enc_avif,quality_auto/Your%2BLogo%2BHere.jpg"
photographers,Reflexion's Studio,reflexion.production@gmail.com,0945 815 0951,https://www.facebook.com/ReflexionsStudio,,"https://static.wixstatic.com/media/f488d8_a3adf89055604028be444c0d3c87b3a4~mv2.jpg/v1/fill/w_151,h_150,al_c,q_80,usm_0.66_1.00_0.01,enc_avif,quality_auto/Your%2BLogo%2BHere.jpg",/vendor-logos/reflexions-studio.png
photographers,Relentless Fire Photo Stories,info.relentlessfireps@gmail.com,,https://www.facebook.com/RelentlessFirePhotoStories,,"https://static.wixstatic.com/media/f488d8_191071c69e8d4ea9ab62ea618b2c6c54~mv2.png/v1/fill/w_151,h_150,al_c,q_85,usm_0.66_1.00_0.01,enc_avif,quality_auto/Your%2BLogo%2BHere.png",/vendor-logos/relentless-fire-photo-stories.jpg
photographers,Shootgeeks,ernestodadula@gmail.com,0938 044 6531,https://www.facebook.com/shootgeeks,,"https://static.wixstatic.com/media/f488d8_e810f3082f94409c800ba3f02efb9673~mv2.jpg/v1/fill/w_151,h_150,al_c,q_80,usm_0.66_1.00_0.01,enc_avif,quality_auto/Your%2BLogo%2BHere.jpg",/vendor-logos/shootgeeks.png
photographers,SilverMoon Studio,silvermoon.ph@gmail.com,0917 960 7245,,,"https://static.wixstatic.com/media/f488d8_36336ab2a1ec41c184306b75b88f1d8a~mv2.jpg/v1/fill/w_151,h_150,al_c,q_80,usm_0.66_1.00_0.01,enc_avif,quality_auto/Your%2BLogo%2BHere.jpg",/vendor-logos/silvermoon-studio.webp
photographers,Smart Shot Studio,smartshotstudio1990@gmail.com,0932 948 3571,https://www.facebook.com/smartshotstudio,,"https://static.wixstatic.com/media/f488d8_17fff81fea884972914117066dd67d67~mv2.jpeg/v1/fill/w_151,h_150,al_c,q_80,usm_0.66_1.00_0.01,enc_avif,quality_auto/Your%2BLogo%2BHere.jpeg",/vendor-logos/smart-shot-studio.jpg
photographers,The Eechy Feet Stories,theeechyfeet@gmail.com,0908 875 1099,https://www.facebook.com/teameechyfeet,,"https://static.wixstatic.com/media/f488d8_369117b1997043c28bad8fef14a1b1a0~mv2.jpg/v1/fill/w_151,h_150,al_c,q_80,usm_0.66_1.00_0.01,enc_avif,quality_auto/Your%2BLogo%2BHere.jpg",/vendor-logos/the-eechy-feet-stories.jpg
photographers,The North Studios,TheNorthStudios.ph@gmail.com,0962 203 8194,https://www.facebook.com/TheNorthStudios.Events,,"https://static.wixstatic.com/media/f488d8_e2a4dda4fee14defb8f56af479ee20d7~mv2.jpg/v1/fill/w_151,h_150,al_c,q_80,usm_0.66_1.00_0.01,enc_avif,quality_auto/Your%2BLogo%2BHere.jpg","https://static.wixstatic.com/media/f488d8_e2a4dda4fee14defb8f56af479ee20d7~mv2.jpg/v1/fill/w_151,h_150,al_c,q_80,usm_0.66_1.00_0.01,enc_avif,quality_auto/Your%2BLogo%2BHere.jpg"
photographers,Timeless Love Studios,timelesslovestudios@gmail.com,0915 239 8198,https://www.facebook.com/timelesslovestudios,,"https://static.wixstatic.com/media/f488d8_dfe83dc01c444a088ef9d54c634263ee~mv2.jpg/v1/fill/w_151,h_150,al_c,q_80,usm_0.66_1.00_0.01,enc_avif,quality_auto/Your%2BLogo%2BHere.jpg",/vendor-logos/timeless-love-studios.png
photographers,Titus Zevy PhotoCinema,tituszevyphotocinema@gmail.com,0998 994 1421,,,"https://static.wixstatic.com/media/f488d8_b88b08fd221449b69007f3e865a6462e~mv2.jpg/v1/fill/w_151,h_150,al_c,q_80,usm_0.66_1.00_0.01,enc_avif,quality_auto/Your%2BLogo%2BHere.jpg","https://static.wixstatic.com/media/f488d8_b88b08fd221449b69007f3e865a6462e~mv2.jpg/v1/fill/w_151,h_150,al_c,q_80,usm_0.66_1.00_0.01,enc_avif,quality_auto/Your%2BLogo%2BHere.jpg"
photographers,Vignette Photography,dannyignacio831@gmail.com,0917 876 0836,https://www.facebook.com/VignettePhotographyStudio,,"https://static.wixstatic.com/media/f488d8_759c4476ec114f248f96abdf9c2f7959~mv2.jpg/v1/fill/w_151,h_150,al_c,q_80,usm_0.66_1.00_0.01,enc_avif,quality_auto/Your%2BLogo%2BHere.jpg",/vendor-logos/vignette-photography.jpg
photographers,Wishbone Mopic,askwishbone@gmail.com,0962 703 0193,https://www.facebook.com/wishbonemopic,,"https://static.wixstatic.com/media/f488d8_d094e68b481549f886aee956076fadfe~mv2.png/v1/fill/w_151,h_150,al_c,q_85,usm_0.66_1.00_0.01,enc_avif,quality_auto/Your%2BLogo%2BHere.png","https://static.wixstatic.com/media/f488d8_d094e68b481549f886aee956076fadfe~mv2.png/v1/fill/w_151,h_150,al_c,q_85,usm_0.66_1.00_0.01,enc_avif,quality_auto/Your%2BLogo%2BHere.png"
photographers,Wishing Well Films,hello.wishingwellph@gmail.com,0917 551 8180,https://www.facebook.com/wishingwellph,,"https://static.wixstatic.com/media/f488d8_3a6dd3d7bede48e8ad46f1019ec5c14f~mv2.jpg/v1/fill/w_151,h_150,al_c,q_80,usm_0.66_1.00_0.01,enc_avif,quality_auto/Your%2BLogo%2BHere.jpg",/vendor-logos/wishing-well-films.jpg
reception venues,Asador Alfonso,alex.asadoralfonso@gmail.com,0917 150 7621,https://www.facebook.com/profile.php?id=61558153496980,,"https://static.wixstatic.com/media/f488d8_96205e5a3ff6401d9b0194a8c5542b91~mv2.jpg/v1/fill/w_151,h_150,al_c,q_80,usm_0.66_1.00_0.01,enc_avif,quality_auto/Your%2BLogo%2BHere.jpg",/vendor-logos/asador-alfonso.png
reception venues,Avire,events@avworldcorp.com,0968 892 8473,https://www.facebook.com/aviretowerph,,"https://static.wixstatic.com/media/f488d8_75590c8cf3f4401da5844f4ce1517185~mv2.jpg/v1/fill/w_151,h_150,al_c,q_80,usm_0.66_1.00_0.01,enc_avif,quality_auto/Your%2BLogo%2BHere.jpg",/vendor-logos/avire.png
reception venues,Azienda Verde Alfonso,aziendaverde.alfonso@gmail.com,0917 316 8866,https://www.facebook.com/aziendaverde.alfonso,,"https://static.wixstatic.com/media/f488d8_2006c9fac5004ae587ff9be2eec603e4~mv2.jpg/v1/fill/w_151,h_150,al_c,q_80,usm_0.66_1.00_0.01,enc_avif,quality_auto/Your%2BLogo%2BHere.jpg",/vendor-logos/azienda-verde-alfonso.jpg
reception venues,Bayview Park Hotel Manila,bookings@bayviewparkhotel.com,,,,"https://static.wixstatic.com/media/f488d8_e21949b8e9b5451db7f95f430d0a1ba3~mv2.jpeg/v1/fill/w_151,h_150,al_c,q_80,usm_0.66_1.00_0.01,enc_avif,quality_auto/Your%2BLogo%2BHere.jpeg",/vendor-logos/bayview-park-hotel-manila.jpg
reception venues,Bayview Park Hotel Manila,banquet@bayviewparkhotel.com,,,,"https://static.wixstatic.com/media/f488d8_e21949b8e9b5451db7f95f430d0a1ba3~mv2.jpeg/v1/fill/w_151,h_150,al_c,q_80,usm_0.66_1.00_0.01,enc_avif,quality_auto/Your%2BLogo%2BHere.jpeg",/vendor-logos/bayview-park-hotel-manila.jpg
reception venues,CAVA Alfonso Events,celebrate@cavaalfonsoevents.com,0969 137 2215,https://www.facebook.com/cavaalfonsoevents,,"https://static.wixstatic.com/media/f488d8_79d3cabc3cb642479ff941ab3275a84b~mv2.jpg/v1/fill/w_151,h_150,al_c,q_80,usm_0.66_1.00_0.01,enc_avif,quality_auto/Your%2BLogo%2BHere.jpg","https://static.wixstatic.com/media/f488d8_79d3cabc3cb642479ff941ab3275a84b~mv2.jpg/v1/fill/w_151,h_150,al_c,q_80,usm_0.66_1.00_0.01,enc_avif,quality_auto/Your%2BLogo%2BHere.jpg"
reception venues,Casa Ibarra,bqt_casaibarra@ibarraspartyvenues.com.ph,,https://www.facebook.com/casaibarraofficial,,"https://static.wixstatic.com/media/f488d8_27e7c11f739e4cc39ac86ffdb2462ae8~mv2.png/v1/fill/w_151,h_150,al_c,q_85,usm_0.66_1.00_0.01,enc_avif,quality_auto/Your%2BLogo%2BHere.png",/vendor-logos/casa-ibarra.png
reception venues,City Garden Suites,mis@citygardensuites.com,,,,"https://static.wixstatic.com/media/f488d8_3abeee6190c448ac837c0b3ae4433762~mv2.png/v1/fill/w_151,h_150,al_c,q_85,usm_0.66_1.00_0.01,enc_avif,quality_auto/Your%2BLogo%2BHere.png",/vendor-logos/city-garden-suites.jpg
reception venues,Club Ananda,club.ananda@cpmc.ph,0916 273 2969,https://www.facebook.com/clubanandamain,,"https://static.wixstatic.com/media/f488d8_b5513c5942bf44398976b68652b41754~mv2.jpg/v1/fill/w_151,h_150,al_c,q_80,usm_0.66_1.00_0.01,enc_avif,quality_auto/Your%2BLogo%2BHere.jpg","https://static.wixstatic.com/media/f488d8_b5513c5942bf44398976b68652b41754~mv2.jpg/v1/fill/w_151,h_150,al_c,q_80,usm_0.66_1.00_0.01,enc_avif,quality_auto/Your%2BLogo%2BHere.jpg"
reception venues,Felicidad Mansion Events Place,felicidadmansionph@gmail.com,,,,"https://static.wixstatic.com/media/f488d8_d0cbda94dc794702b5b287698c98333b~mv2.png/v1/fill/w_151,h_150,al_c,q_85,usm_0.66_1.00_0.01,enc_avif,quality_auto/Your%2BLogo%2BHere.png",/vendor-logos/felicidad-mansion-events-place.jpg
reception venues,Fernwood Garden Quezon City,info@fernwoodqc.com,,https://www.facebook.com/fernwoodgardens,,"https://static.wixstatic.com/media/f488d8_d9554d131e3c4d739fa68c26c63ac2d3~mv2.jpg/v1/fill/w_151,h_150,al_c,q_80,usm_0.66_1.00_0.01,enc_avif,quality_auto/Your%2BLogo%2BHere.jpg",/vendor-logos/fernwood-garden-quezon-city.jpg
reception venues,Fernwood Garden Tagaytay,info@fernwoodgardenstagaytay.com,0917 582 3606,https://www.facebook.com/fernwoodgardenstagaytay,,"https://static.wixstatic.com/media/f488d8_d991de18d0444bd1b1ee3cf23d8485d9~mv2.png/v1/fill/w_151,h_150,al_c,q_85,usm_0.66_1.00_0.01,enc_avif,quality_auto/Your%2BLogo%2BHere.png",/vendor-logos/fernwood-garden-tagaytay.png
reception venues,"Four Points by Sheraton Palawan, Puerto Princesa",reservations.palawan@fourpoints.com,,https://www.facebook.com/FourPointsPalawan,,"https://static.wixstatic.com/media/f488d8_79d45dbbca9e4082a7b51c20e531def4~mv2.jpg/v1/fill/w_151,h_150,al_c,q_80,usm_0.66_1.00_0.01,enc_avif,quality_auto/Your%2BLogo%2BHere.jpg",/vendor-logos/four-points-by-sheraton-palawan-puerto-princesa.jpg
reception venues,Hacienda Solange Private Events Place,info.haciendasolange@gmail.com,0915 640 6929,,,"https://static.wixstatic.com/media/f488d8_c173f5d36b734d2b859f00ebc5eb5757~mv2.jpeg/v1/fill/w_151,h_150,al_c,q_80,usm_0.66_1.00_0.01,enc_avif,quality_auto/Your%2BLogo%2BHere.jpeg",/vendor-logos/hacienda-solange-private-events-place.jpg
reception venues,Hillcreek Gardens Tagaytay,reservations.hillcreek@gmail.com,0917 837 5413,https://www.facebook.com/hillcreekgardenstagaytay,,"https://static.wixstatic.com/media/f488d8_5d3d98ef2734404a9424d81129fa3472~mv2.jpg/v1/fill/w_151,h_150,al_c,q_80,usm_0.66_1.00_0.01,enc_avif,quality_auto/Your%2BLogo%2BHere.jpg",/vendor-logos/hillcreek-gardens-tagaytay.png
reception venues,Hotel Kimberly Manila,manila@hotelkimberly.com,10006378641,https://www.facebook.com/profile.php?id=100063786411183,,"https://static.wixstatic.com/media/f488d8_937d563458504e2a81a1444a50ea82a3~mv2.jpg/v1/fill/w_151,h_150,al_c,q_80,usm_0.66_1.00_0.01,enc_avif,quality_auto/Your%2BLogo%2BHere.jpg",/vendor-logos/hotel-kimberly-manila.png
reception venues,Hotel Kimberly Tagaytay,tagaytay@hotelkimberly.com,,https://www.facebook.com/HotelKimberlyTagaytay,,"https://static.wixstatic.com/media/f488d8_3e039490819b4b6894801bbf2583c03c~mv2.png/v1/fill/w_151,h_150,al_c,q_85,usm_0.66_1.00_0.01,enc_avif,quality_auto/Your%2BLogo%2BHere.png",/vendor-logos/hotel-kimberly-tagaytay.png
reception venues,House of Maharlika,hello@houseofmaharlika.com,0917 818 2726,https://www.facebook.com/houseofmaharlika,,"https://static.wixstatic.com/media/f488d8_f31228ae86e34a53b8fcb279d229a4fd~mv2.jpg/v1/fill/w_151,h_150,al_c,q_80,usm_0.66_1.00_0.01,enc_avif,quality_auto/Your%2BLogo%2BHere.jpg",/vendor-logos/house-of-maharlika.png
reception venues,Jardin De Miramar,info@jardindemiramar.com,0917 891 2208,,,"https://static.wixstatic.com/media/f488d8_711490aef10b4d2d930afce681409c65~mv2.jpg/v1/fill/w_151,h_150,al_c,q_80,usm_0.66_1.00_0.01,enc_avif,quality_auto/Your%2BLogo%2BHere.jpg",/vendor-logos/jardin-de-miramar.png
reception venues,Kasile Hills,kasilehills@gmail.com,0917 528 5455,https://www.facebook.com/KasileHills,,"https://static.wixstatic.com/media/f488d8_0c3caaae52d444619f19e13c07b39829~mv2.png/v1/fill/w_151,h_150,al_c,q_85,usm_0.66_1.00_0.01,enc_avif,quality_auto/Your%2BLogo%2BHere.png",/vendor-logos/kasile-hills.png
reception venues,La Romana at Casa Antonio,hello@casaantonino.com,,https://www.facebook.com/LaRomanaCasaAntonino,,"https://static.wixstatic.com/media/f488d8_5893f71c1c9b436fa0225cbbc54d47fc~mv2.jpg/v1/fill/w_151,h_150,al_c,q_80,usm_0.66_1.00_0.01,enc_avif,quality_auto/Your%2BLogo%2BHere.jpg",/vendor-logos/la-romana-at-casa-antonio.jpg
reception venues,LasCalas Resort & Luxury Estate,info@lascalasresort.com,0917 707 3891,https://www.facebook.com/lascalasresortluxuryestate,,"https://static.wixstatic.com/media/f488d8_38e8fb883d304719afc52af164021df3~mv2.jpg/v1/fill/w_151,h_150,al_c,q_80,usm_0.66_1.00_0.01,enc_avif,quality_auto/Your%2BLogo%2BHere.jpg",/vendor-logos/lascalas-resort-luxury-estate.png
reception venues,LeBlanc Hotel and Resort,bianca@leblanc.com.ph,0917 156 4975,,,"https://static.wixstatic.com/media/f488d8_4e6e416200494c08b1f295a703335770~mv2.png/v1/fill/w_151,h_150,al_c,q_85,usm_0.66_1.00_0.01,enc_avif,quality_auto/Your%2BLogo%2BHere.png",/vendor-logos/leblanc-hotel-and-resort.png
reception venues,Light of Love,sales@lightoflove.com.ph,0956 419 7264,,,"https://static.wixstatic.com/media/f488d8_88574da37252497e9df71345925173d1~mv2.png/v1/fill/w_151,h_150,al_c,q_85,usm_0.66_1.00_0.01,enc_avif,quality_auto/Your%2BLogo%2BHere.png",/vendor-logos/light-of-love.jpg
reception venues,Maharlika Events Tagaytay,maharlikaeventstagaytay@yahoo.com,0975 190 0657,https://www.facebook.com/maharlikaevents,,"https://static.wixstatic.com/media/f488d8_733dff1184c54cd6974ba293acf42fad~mv2.jpg/v1/fill/w_151,h_150,al_c,q_80,usm_0.66_1.00_0.01,enc_avif,quality_auto/Your%2BLogo%2BHere.jpg",/vendor-logos/maharlika-events-tagaytay.webp
reception venues,Ming's Garden,mingsgarden.ph@gmail.com,0917 144 4933,https://www.facebook.com/mingsgardenph,,"https://static.wixstatic.com/media/f488d8_56f5679eb77d4e33a6f708583e1afd7e~mv2.jpg/v1/fill/w_151,h_150,al_c,q_80,usm_0.66_1.00_0.01,enc_avif,quality_auto/Your%2BLogo%2BHere.jpg",/vendor-logos/mings-garden.png
reception venues,Narra Hill,narrahillreservations@gmail.com,0919 006 4686,https://www.facebook.com/narrahill,,"https://static.wixstatic.com/media/f488d8_e118933b26e143319e5efb33fd291afd~mv2.jpg/v1/fill/w_151,h_150,al_c,q_80,usm_0.66_1.00_0.01,enc_avif,quality_auto/Your%2BLogo%2BHere.jpg",/vendor-logos/narra-hill.jpg
reception venues,Oasis Manila,inquiries@oasismanila.com.ph,0917 515 5203,https://www.facebook.com/TheOasisManila,,"https://static.wixstatic.com/media/f488d8_da52062eacb444f4a6dd7925103682e4~mv2.png/v1/fill/w_151,h_150,al_c,q_85,usm_0.66_1.00_0.01,enc_avif,quality_auto/Your%2BLogo%2BHere.png",/vendor-logos/oasis-manila.png
reception venues,Plaza Ibarra,bqt_plazaibarra@ibarraspartyvenues.com.ph,,,,"https://static.wixstatic.com/media/f488d8_93f6eb21777a44318ed82968ab32cc57~mv2.png/v1/fill/w_151,h_150,al_c,q_85,usm_0.66_1.00_0.01,enc_avif,quality_auto/Your%2BLogo%2BHere.png",/vendor-logos/plaza-ibarra.png
reception venues,Savanna Farm Tagaytay,savannafarmbysolange@yahoo.com,0927 271 9151,https://www.facebook.com/savannafarmtagaytay/,,"https://static.wixstatic.com/media/f488d8_5d16500e10dd4246b68490574a03b686~mv2.jpeg/v1/fill/w_151,h_150,al_c,q_80,usm_0.66_1.00_0.01,enc_avif,quality_auto/Your%2BLogo%2BHere.jpeg","https://static.wixstatic.com/media/f488d8_5d16500e10dd4246b68490574a03b686~mv2.jpeg/v1/fill/w_151,h_150,al_c,q_80,usm_0.66_1.00_0.01,enc_avif,quality_auto/Your%2BLogo%2BHere.jpeg"
reception venues,Sitio Elena Events Venue,inquiry.sitioelena@gmail.com,0917 173 3838,https://www.facebook.com/sitioelena,,"https://static.wixstatic.com/media/f488d8_f0d57a2f894d4574a2a82ab1445ffa37~mv2.png/v1/fill/w_151,h_150,al_c,q_85,usm_0.66_1.00_0.01,enc_avif,quality_auto/Your%2BLogo%2BHere.png","https://static.wixstatic.com/media/f488d8_f0d57a2f894d4574a2a82ab1445ffa37~mv2.png/v1/fill/w_151,h_150,al_c,q_85,usm_0.66_1.00_0.01,enc_avif,quality_auto/Your%2BLogo%2BHere.png"
reception venues,Tagaytay Highlands,sales@tagaytayhighlands.com,0917 882 6885,https://www.facebook.com/Tagaytayhighlandshome,,"https://static.wixstatic.com/media/f488d8_b1202c4e39aa448da18405f50cc4f561~mv2.jpg/v1/fill/w_151,h_150,al_c,q_80,usm_0.66_1.00_0.01,enc_avif,quality_auto/Your%2BLogo%2BHere.jpg",/vendor-logos/tagaytay-highlands.png
reception venues,The Chandelier Events Place,events.thechandelier@gmail.com,0928 500 3375,https://www.facebook.com/The-Chandelier-Events-Place-102324159008706,,"https://static.wixstatic.com/media/f488d8_8cffd5d9ac2d4981b66092fe0298b1af~mv2.jpg/v1/fill/w_151,h_150,al_c,q_80,usm_0.66_1.00_0.01,enc_avif,quality_auto/Your%2BLogo%2BHere.jpg","https://static.wixstatic.com/media/f488d8_8cffd5d9ac2d4981b66092fe0298b1af~mv2.jpg/v1/fill/w_151,h_150,al_c,q_80,usm_0.66_1.00_0.01,enc_avif,quality_auto/Your%2BLogo%2BHere.jpg"
reception venues,The Heritage Hotel Manila,catering.hhm@millenniumhotels.com,,,,"https://static.wixstatic.com/media/f488d8_c3e705f2b9d2437f897e9e16233d2274~mv2.jpg/v1/fill/w_151,h_150,al_c,q_80,usm_0.66_1.00_0.01,enc_avif,quality_auto/Your%2BLogo%2BHere.jpg","https://static.wixstatic.com/media/f488d8_c3e705f2b9d2437f897e9e16233d2274~mv2.jpg/v1/fill/w_151,h_150,al_c,q_80,usm_0.66_1.00_0.01,enc_avif,quality_auto/Your%2BLogo%2BHere.jpg"
reception venues,The Manila Hotel,info@themanilahotel.com,,,,"https://static.wixstatic.com/media/706e28_959a2bba55a14b1b9f299b4a20ee17d6~mv2.jpeg/v1/fill/w_151,h_150,al_c,q_80,usm_0.66_1.00_0.01,enc_avif,quality_auto/Your%2BLogo%2BHere.jpeg",/vendor-logos/the-manila-hotel.png
reception venues,The Park Silang,reservations@theparksilang.com,0917 800 5367,https://www.facebook.com/theparksilang,,"https://static.wixstatic.com/media/f488d8_401c387887bd48589702b54ebb82d039~mv2.jpg/v1/fill/w_151,h_150,al_c,q_80,usm_0.66_1.00_0.01,enc_avif,quality_auto/Your%2BLogo%2BHere.jpg",/vendor-logos/the-park-silang.png
reception venues,Trabiesa Tagaytay,trabiesatagaytay@gmail.com,0969 603 2708,https://www.facebook.com/trabiesatagaytay,,"https://static.wixstatic.com/media/f488d8_57d38d8c8286420c91ee96b6d4c798aa~mv2.jpg/v1/fill/w_151,h_150,al_c,q_80,usm_0.66_1.00_0.01,enc_avif,quality_auto/Your%2BLogo%2BHere.jpg",/vendor-logos/trabiesa-tagaytay.jpg
reception venues,Villa Escudero Plantations and Resort,weddings@villaescudero.com,0917 583 7727,https://www.facebook.com/villaescudero,,"https://static.wixstatic.com/media/f488d8_c2ebab7a13a04905818bf20fbf7308e5~mv2.jpg/v1/fill/w_151,h_150,al_c,q_80,usm_0.66_1.00_0.01,enc_avif,quality_auto/Your%2BLogo%2BHere.jpg",/vendor-logos/villa-escudero-plantations-and-resort.png
reception venues,Villa Ibarra Tagaytay,reservations@villaibarra.com,,,,"https://static.wixstatic.com/media/f488d8_6908c76967cd44cd96466db2b8817452~mv2.png/v1/fill/w_151,h_150,al_c,q_85,usm_0.66_1.00_0.01,enc_avif,quality_auto/Your%2BLogo%2BHere.png",/vendor-logos/villa-ibarra-tagaytay.png
reception venues,Vivere Hotel,info@viverehotel.com.ph,,https://www.facebook.com/viverehotel,,"https://static.wixstatic.com/media/f488d8_fa856b1e1f764861b2400496abad8326~mv2.jpg/v1/fill/w_151,h_150,al_c,q_80,usm_0.66_1.00_0.01,enc_avif,quality_auto/Your%2BLogo%2BHere.jpg",/vendor-logos/vivere-hotel.png
reception venues,Vivere Hotel,events@viverehotel.com.ph,,https://www.facebook.com/viverehotel,,"https://static.wixstatic.com/media/f488d8_fa856b1e1f764861b2400496abad8326~mv2.jpg/v1/fill/w_151,h_150,al_c,q_80,usm_0.66_1.00_0.01,enc_avif,quality_auto/Your%2BLogo%2BHere.jpg",/vendor-logos/vivere-hotel.png
rentals and special effects,City Jump N Slide,cityjumpnslide@gmail.com,,https://www.facebook.com/CityJumpNSlidePH,,"https://static.wixstatic.com/media/706e28_a4c92faa9d9a4ac4b4208d1e39f84113~mv2.jpeg/v1/fill/w_157,h_151,al_c,q_80,usm_0.66_1.00_0.01,enc_avif,quality_auto/76613093_10157457833386061_4880067254760243200_n.jpeg",/vendor-logos/city-jump-n-slide.png
rentals and special effects,Forrent,inquire.forrent@gmail.com,0991 122 8190,https://www.facebook.com/forrentchairs,,"https://static.wixstatic.com/media/f488d8_f4c62e7f1f754b0da168d961f58592a8~mv2.png/v1/fill/w_157,h_151,al_c,q_85,usm_0.66_1.00_0.01,enc_avif,quality_auto/76613093_10157457833386061_4880067254760243200_n.png",/vendor-logos/forrent.png
rentals and special effects,Hyperdrive Media Group,hello@hyperdrivemg.co,0961 951 0916,https://www.facebook.com/hyperdrivemg,,"https://static.wixstatic.com/media/f488d8_289db1a10756421fbdf11fff1219c716~mv2.jpg/v1/fill/w_157,h_151,al_c,q_80,usm_0.66_1.00_0.01,enc_avif,quality_auto/76613093_10157457833386061_4880067254760243200_n.jpg",/vendor-logos/hyperdrive-media-group.png
rentals and special effects,MSD Godspeed Exhibits Corporation,mktg.msdgodspeed@gmail.com,,https://www.facebook.com/MSDGospeedExhibitsCorp,,"https://static.wixstatic.com/media/f488d8_407b65cc933c42cbbf1dce1a89444830~mv2.jpg/v1/fill/w_157,h_151,al_c,q_80,usm_0.66_1.00_0.01,enc_avif,quality_auto/76613093_10157457833386061_4880067254760243200_n.jpg",/vendor-logos/msd-godspeed-exhibits-corporation.png
rentals and special effects,Send Joy Events PH,sendjoyevents.ph@gmail.com,0917 587 2094,https://www.facebook.com/profile.php?id=61572742374242,,"https://static.wixstatic.com/media/f488d8_24bc1781de564ef2a0d93f119b693898~mv2.jpg/v1/fill/w_157,h_151,al_c,q_80,usm_0.66_1.00_0.01,enc_avif,quality_auto/76613093_10157457833386061_4880067254760243200_n.jpg","https://static.wixstatic.com/media/f488d8_24bc1781de564ef2a0d93f119b693898~mv2.jpg/v1/fill/w_157,h_151,al_c,q_80,usm_0.66_1.00_0.01,enc_avif,quality_auto/76613093_10157457833386061_4880067254760243200_n.jpg"
rentals and special effects,Tent King,info@tentking.com.ph,0977 337 6971,https://www.facebook.com/TentkingPH,,"https://static.wixstatic.com/media/f488d8_22abee499556479dad5cd255e02032ea~mv2.jpg/v1/fill/w_157,h_151,al_c,q_80,usm_0.66_1.00_0.01,enc_avif,quality_auto/76613093_10157457833386061_4880067254760243200_n.jpg",/vendor-logos/tent-king.jpg
rentals and special effects,Tent King,austine.tentking@gmail.com,0977 337 6971,https://www.facebook.com/TentkingPH,,"https://static.wixstatic.com/media/f488d8_22abee499556479dad5cd255e02032ea~mv2.jpg/v1/fill/w_157,h_151,al_c,q_80,usm_0.66_1.00_0.01,enc_avif,quality_auto/76613093_10157457833386061_4880067254760243200_n.jpg",/vendor-logos/tent-king.jpg
rentals and special effects,W.Aquino Fireworks,aquino.winson@yahoo.com,,https://www.facebook.com/w.aquinofireworks2.0,,"https://static.wixstatic.com/media/706e28_15aa6eee0ffb431a8da3d1b3f1d92dd9~mv2.jpg/v1/fill/w_157,h_151,al_c,q_80,usm_0.66_1.00_0.01,enc_avif,quality_auto/76613093_10157457833386061_4880067254760243200_n.jpg",/vendor-logos/waquino-fireworks.jpg
videographers,Fleur Stories,fleurstoriesfilm@gmail.com,0917 142 2491,https://www.facebook.com/fleurstories,,"https://static.wixstatic.com/media/f488d8_3e82af7dd4f842bcbdc2ebfa865ffa65~mv2.jpg/v1/fill/w_151,h_150,al_c,q_80,usm_0.66_1.00_0.01,enc_avif,quality_auto/Your%2BLogo%2BHere.jpg",/vendor-logos/fleur-stories.webp
